hrs,absences,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager
8.240603525211945,,2.0,3.0,3.0,3.0,3.0,25.0,Yes,Travel_Rarely,Sales,10.0,1.0,Marketing,,4260,Male,2.0,Research Director,Single,,1.0,Y,13.0,8.0,0.0,,,6.0,0.0,3
7.71734605087,14.0,3.0,3.0,1.0,3.0,3.0,,Yes,Travel_Frequently,Human Resources,4.0,4.0,Life Sciences,1.0,4264,Female,,Sales Executive,Single,55620.0,1.0,,15.0,8.0,0.0,9.0,3.0,9.0,0.0,6
8.811875278893334,5.0,1.0,3.0,,2.0,,56.0,Yes,Travel_Rarely,Research & Development,15.0,3.0,Life Sciences,1.0,4275,Male,2.0,Laboratory Technician,Married,33120.0,,Y,19.0,8.0,0.0,,1.0,,,3
8.15506358768389,7.0,3.0,4.0,2.0,3.0,2.0,31.0,Yes,Travel_Rarely,Research & Development,2.0,4.0,Technical Degree,1.0,4277,Female,3.0,Sales Executive,Married,21410.0,4.0,Y,20.0,8.0,0.0,12.0,2.0,7.0,,7
7.2587204373047225,,2.0,3.0,,4.0,2.0,58.0,Yes,Travel_Rarely,,,2.0,Medical,1.0,4279,Female,1.0,Research Scientist,,43850.0,1.0,Y,,8.0,1.0,40.0,2.0,,15.0,6
9.105522088353334,8.0,,4.0,4.0,,,19.0,Yes,Travel_Rarely,Research & Development,5.0,2.0,Life Sciences,1.0,4280,Male,,Manager,Single,53320.0,1.0,,23.0,8.0,1.0,0.0,2.0,0.0,0.0,0
7.700273315483889,21.0,,4.0,2.0,3.0,3.0,,Yes,Travel_Rarely,Research & Development,15.0,1.0,Medical,,4285,Female,2.0,Sales Executive,Married,40660.0,,Y,22.0,8.0,,4.0,,2.0,,2
6.728833110218611,16.0,,3.0,1.0,4.0,,51.0,Yes,Travel_Frequently,Research & Development,,3.0,Life Sciences,,4289,Female,1.0,Manager,Single,15690.0,2.0,Y,11.0,,0.0,,2.0,4.0,0.0,3
7.272259036144445,19.0,,3.0,1.0,1.0,4.0,32.0,Yes,Travel_Rarely,Research & Development,2.0,4.0,Life Sciences,1.0,4293,Female,2.0,Research Director,Single,41480.0,7.0,Y,,,0.0,,0.0,5.0,0.0,4
7.126946675591111,12.0,3.0,4.0,3.0,1.0,,19.0,Yes,Travel_Frequently,Research & Development,10.0,2.0,Life Sciences,1.0,4324,Male,2.0,,Single,41870.0,,Y,22.0,8.0,1.0,,4.0,0.0,0.0,0
6.6077264614011115,21.0,3.0,,2.0,4.0,2.0,19.0,Yes,Travel_Rarely,,8.0,2.0,Life Sciences,1.0,4330,Male,2.0,Sales Executive,Single,159720.0,1.0,Y,,8.0,0.0,1.0,2.0,,1.0,0
9.556190316822779,14.0,3.0,4.0,2.0,2.0,2.0,41.0,Yes,Travel_Rarely,,18.0,,Life Sciences,1.0,4335,Male,5.0,Laboratory Technician,,53470.0,1.0,Y,24.0,,1.0,4.0,,4.0,0.0,2
8.745681615350279,7.0,4.0,3.0,2.0,3.0,3.0,,Yes,Travel_Rarely,Research & Development,2.0,4.0,Life Sciences,,4345,,2.0,,Married,108830.0,3.0,Y,12.0,8.0,0.0,8.0,3.0,1.0,0.0,1
7.705829986613056,20.0,,3.0,,1.0,3.0,38.0,Yes,Travel_Rarely,Sales,6.0,4.0,Life Sciences,1.0,4357,Female,3.0,Research Scientist,Married,,7.0,Y,,8.0,0.0,17.0,3.0,1.0,0.0,0
6.1039792503344446,22.0,,3.0,2.0,4.0,2.0,29.0,Yes,,,,,Life Sciences,1.0,4358,Female,,,Married,15550.0,1.0,Y,,8.0,,10.0,2.0,10.0,1.0,9
7.202362784471111,19.0,4.0,3.0,,,2.0,32.0,Yes,Travel_Rarely,Research & Development,5.0,,Medical,1.0,4363,Male,1.0,,Married,,1.0,,11.0,8.0,0.0,14.0,2.0,,9.0,8
7.947584783578611,16.0,2.0,,4.0,,,30.0,Yes,Travel_Rarely,Research & Development,10.0,,Life Sciences,1.0,4367,Female,,Research Scientist,Single,55620.0,5.0,Y,13.0,,,8.0,3.0,5.0,0.0,4
6.458857652833333,19.0,2.0,3.0,,1.0,2.0,30.0,Yes,Travel_Frequently,Sales,,2.0,Medical,1.0,4369,Male,,Healthcare Representative,,28620.0,5.0,Y,14.0,8.0,0.0,9.0,,,0.0,1
7.471628737170834,11.0,,3.0,3.0,3.0,,29.0,Yes,Travel_Rarely,Research & Development,,3.0,Life Sciences,,4370,,1.0,Sales Executive,Single,49780.0,0.0,Y,13.0,8.0,0.0,7.0,3.0,6.0,1.0,5
8.068883311021667,10.0,,4.0,3.0,4.0,2.0,29.0,Yes,Travel_Rarely,Research & Development,7.0,1.0,Life Sciences,1.0,4382,Female,1.0,Research Scientist,Single,,,Y,21.0,8.0,0.0,4.0,2.0,4.0,0.0,1
10.213859883980279,16.0,2.0,4.0,3.0,4.0,1.0,,Yes,Travel_Rarely,Sales,11.0,4.0,Marketing,1.0,4387,Male,1.0,Research Scientist,Married,71400.0,5.0,Y,,8.0,,8.0,2.0,5.0,0.0,4
6.555451807228889,19.0,3.0,3.0,1.0,1.0,4.0,33.0,Yes,,Sales,1.0,3.0,Life Sciences,1.0,4389,Male,2.0,Manager,Married,51470.0,,,11.0,8.0,0.0,13.0,2.0,9.0,1.0,7
9.808628960285555,9.0,3.0,3.0,4.0,3.0,1.0,32.0,Yes,Travel_Rarely,Sales,23.0,,Life Sciences,1.0,4392,Male,3.0,,Single,24680.0,,Y,,8.0,0.0,4.0,2.0,3.0,1.0,2
6.7974966532797225,,3.0,3.0,,3.0,3.0,37.0,Yes,Travel_Frequently,Sales,2.0,3.0,Marketing,,4403,Male,1.0,Laboratory Technician,Divorced,40010.0,6.0,Y,11.0,8.0,1.0,,,,0.0,0
6.870228692547777,17.0,3.0,,3.0,4.0,2.0,51.0,No,Travel_Rarely,Sales,6.0,2.0,Life Sciences,1.0,1,Female,1.0,Healthcare Representative,Married,131160.0,1.0,Y,11.0,8.0,,1.0,6.0,1.0,0.0,0
6.816080990629167,7.0,3.0,3.0,2.0,2.0,1.0,32.0,No,Travel_Frequently,Research & Development,17.0,4.0,Other,1.0,3,Male,4.0,Sales Executive,Married,193280.0,1.0,Y,15.0,,3.0,5.0,2.0,,,3
6.789214636323056,14.0,2.0,3.0,,4.0,3.0,38.0,No,Non-Travel,Research & Development,2.0,5.0,Life Sciences,1.0,4,Male,3.0,,,83210.0,3.0,Y,,8.0,,13.0,5.0,8.0,,5
7.877561356537222,4.0,3.0,3.0,4.0,1.0,3.0,,No,,,10.0,1.0,Medical,1.0,5,,1.0,Sales Executive,,23420.0,4.0,Y,12.0,8.0,2.0,,2.0,6.0,0.0,4
,,3.0,,3.0,,2.0,46.0,No,Travel_Rarely,Research & Development,8.0,3.0,Life Sciences,1.0,6,,4.0,Research Director,Married,40710.0,,Y,13.0,,0.0,28.0,5.0,7.0,7.0,7
6.5635575635875,6.0,3.0,4.0,1.0,2.0,,29.0,No,Travel_Rarely,Research & Development,18.0,3.0,Life Sciences,,8,,2.0,,Married,,2.0,Y,22.0,8.0,3.0,10.0,2.0,0.0,0.0,0
6.6843161535027775,,3.0,4.0,,4.0,3.0,31.0,No,Travel_Rarely,Research & Development,,3.0,Life Sciences,1.0,9,Male,,Laboratory Technician,Married,,0.0,Y,21.0,8.0,,,,9.0,7.0,8
6.653576528335556,15.0,3.0,3.0,2.0,1.0,3.0,25.0,No,Non-Travel,Research & Development,7.0,4.0,Medical,,10,Female,4.0,Laboratory Technician,Divorced,,1.0,Y,13.0,8.0,1.0,6.0,2.0,6.0,1.0,5
8.133493975903612,8.0,2.0,,,4.0,3.0,45.0,No,Travel_Rarely,Research & Development,17.0,2.0,Medical,1.0,11,Male,2.0,Laboratory Technician,,79910.0,0.0,Y,13.0,8.0,,21.0,2.0,20.0,4.0,10
6.841839580544167,8.0,3.0,,,4.0,3.0,36.0,No,Travel_Rarely,Research & Development,28.0,1.0,Life Sciences,1.0,12,Male,1.0,Laboratory Technician,,33770.0,,Y,12.0,,2.0,16.0,2.0,,10.0,11
8.55430834448889,20.0,3.0,3.0,4.0,1.0,3.0,55.0,No,Travel_Rarely,Research & Development,14.0,4.0,Life Sciences,1.0,13,Female,1.0,Sales Executive,Single,,0.0,Y,17.0,8.0,,37.0,,36.0,4.0,13
5.894035029004722,8.0,3.0,3.0,4.0,4.0,2.0,28.0,No,Travel_Rarely,Research & Development,1.0,3.0,Life Sciences,1.0,15,Male,1.0,Manufacturing Director,Married,25920.0,1.0,Y,14.0,8.0,0.0,5.0,2.0,5.0,0.0,4
6.382033690316667,12.0,3.0,3.0,3.0,4.0,4.0,,No,Travel_Rarely,Research & Development,1.0,3.0,Life Sciences,1.0,16,Male,2.0,Healthcare Representative,Married,53460.0,4.0,Y,11.0,,0.0,7.0,2.0,5.0,,1
6.034225792056945,22.0,2.0,3.0,4.0,,,21.0,No,Travel_Rarely,Research & Development,,,Life Sciences,,17,Male,1.0,Laboratory Technician,Single,,1.0,Y,12.0,8.0,3.0,3.0,,3.0,,0
10.881625390450555,3.0,3.0,,1.0,,3.0,37.0,No,,Research & Development,1.0,3.0,Medical,1.0,18,Male,2.0,Sales Executive,,41270.0,2.0,,13.0,8.0,1.0,15.0,2.0,5.0,0.0,2
6.48505577867,17.0,2.0,3.0,,2.0,,35.0,No,Travel_Rarely,,7.0,4.0,Life Sciences,1.0,19,Male,1.0,Sales Representative,,24380.0,,,16.0,8.0,0.0,10.0,,7.0,6.0,2
8.6217324854975,18.0,,,1.0,1.0,3.0,38.0,No,Travel_Rarely,Research & Development,8.0,3.0,Life Sciences,1.0,20,Female,1.0,Manager,Divorced,68700.0,1.0,Y,11.0,8.0,1.0,8.0,,8.0,7.0,7
,,,3.0,,2.0,1.0,26.0,No,,,1.0,4.0,Other,1.0,21,Male,2.0,,Divorced,104470.0,1.0,,,,0.0,6.0,,6.0,1.0,4
5.622517849174445,16.0,2.0,4.0,,2.0,2.0,50.0,No,Travel_Rarely,Sales,8.0,,Life Sciences,,22,Male,1.0,Research Scientist,Divorced,96670.0,3.0,Y,23.0,8.0,0.0,28.0,2.0,10.0,,6
7.828470548861945,17.0,,3.0,3.0,3.0,2.0,,No,Travel_Rarely,,11.0,,Life Sciences,1.0,23,Female,,,Married,21480.0,3.0,Y,11.0,,,21.0,2.0,5.0,1.0,3
6.615643685854445,7.0,1.0,3.0,,3.0,3.0,42.0,No,Travel_Rarely,Research & Development,4.0,4.0,Life Sciences,1.0,24,,1.0,,Married,89260.0,1.0,Y,14.0,8.0,0.0,,4.0,20.0,11.0,6
6.580408299866111,18.0,3.0,3.0,,4.0,2.0,29.0,No,Travel_Frequently,,16.0,4.0,Medical,1.0,25,Male,1.0,Laboratory Technician,Single,,1.0,Y,11.0,8.0,1.0,10.0,2.0,10.0,,9
9.0612148594375,,,3.0,2.0,,3.0,55.0,No,Travel_Rarely,Research & Development,1.0,,Other,,26,Female,1.0,Research Scientist,Married,67990.0,3.0,Y,11.0,8.0,,12.0,2.0,10.0,0.0,8
,,3.0,,1.0,1.0,3.0,26.0,No,,Research & Development,9.0,,Life Sciences,1.0,27,Female,1.0,,,162910.0,1.0,,22.0,8.0,0.0,5.0,3.0,,3.0,3
7.207425256581667,13.0,3.0,,4.0,4.0,3.0,37.0,No,Travel_Rarely,Sales,5.0,1.0,Marketing,1.0,28,,1.0,Research Scientist,Single,,1.0,,11.0,,,17.0,2.0,17.0,5.0,7
6.310013386880834,,,,4.0,,3.0,38.0,No,Travel_Rarely,,2.0,3.0,Marketing,,30,Female,1.0,Manager,Divorced,,9.0,Y,12.0,8.0,0.0,10.0,3.0,2.0,1.0,2
6.521040829986389,7.0,2.0,3.0,4.0,4.0,3.0,28.0,No,Travel_Rarely,Research & Development,7.0,3.0,Other,1.0,32,Male,1.0,Human Resources,Single,,,Y,13.0,8.0,0.0,5.0,,5.0,0.0,2
9.88458723784,15.0,,3.0,3.0,,3.0,49.0,No,Travel_Frequently,Research & Development,1.0,,Medical,1.0,33,,,Research Scientist,Single,,9.0,Y,13.0,8.0,0.0,22.0,,3.0,,2
6.033902275769722,6.0,,3.0,,2.0,3.0,36.0,No,Travel_Rarely,Sales,,3.0,Technical Degree,1.0,34,Male,3.0,Sales Executive,,54050.0,4.0,,14.0,8.0,0.0,10.0,2.0,8.0,7.0,7
6.348326639892778,9.0,3.0,3.0,4.0,2.0,2.0,31.0,No,,Research & Development,9.0,4.0,Medical,1.0,35,Male,,Sales Executive,Divorced,46840.0,1.0,Y,,8.0,,2.0,4.0,2.0,2.0,2
9.702093931280556,,3.0,3.0,,4.0,,37.0,No,Travel_Frequently,Sales,9.0,1.0,Marketing,1.0,37,,1.0,Laboratory Technician,Married,15140.0,1.0,Y,14.0,8.0,0.0,4.0,3.0,4.0,1.0,2
5.5232954038375,19.0,3.0,3.0,,2.0,,,No,Travel_Frequently,,2.0,,Marketing,1.0,38,Male,3.0,Research Director,Married,,5.0,Y,13.0,8.0,0.0,23.0,2.0,20.0,4.0,8
,10.0,2.0,3.0,3.0,2.0,2.0,35.0,No,Travel_Rarely,Sales,,2.0,Life Sciences,1.0,40,Male,1.0,Laboratory Technician,Married,51540.0,0.0,,19.0,8.0,0.0,,2.0,11.0,6.0,9
7.060059125390278,,,3.0,3.0,,3.0,36.0,No,Travel_Frequently,,,,Other,1.0,41,Female,3.0,Sales Executive,Married,69620.0,4.0,Y,12.0,8.0,2.0,4.0,2.0,,0.0,0
,14.0,,3.0,4.0,,3.0,51.0,No,Travel_Rarely,Research & Development,,3.0,Life Sciences,1.0,42,Male,2.0,Laboratory Technician,,,5.0,Y,13.0,8.0,0.0,13.0,2.0,,1.0,2
6.757186523873056,7.0,3.0,3.0,4.0,2.0,3.0,41.0,No,,Research & Development,29.0,1.0,Life Sciences,1.0,43,,1.0,Laboratory Technician,Single,23790.0,1.0,Y,12.0,8.0,0.0,22.0,6.0,22.0,0.0,4
6.755545515394722,,3.0,3.0,4.0,3.0,3.0,18.0,No,,Sales,7.0,3.0,Life Sciences,1.0,44,Male,1.0,Research Scientist,Single,38120.0,1.0,Y,15.0,,0.0,0.0,3.0,0.0,,0
,,2.0,4.0,,1.0,3.0,28.0,No,Travel_Rarely,Research & Development,9.0,3.0,Medical,1.0,45,Male,1.0,Sales Representative,Single,46480.0,,Y,23.0,8.0,2.0,,2.0,8.0,0.0,7
6.913614457831111,9.0,3.0,,,4.0,2.0,31.0,No,Travel_Rarely,,8.0,1.0,Technical Degree,,46,Male,1.0,Manufacturing Director,Married,29360.0,4.0,Y,12.0,8.0,1.0,10.0,2.0,8.0,7.0,7
,14.0,3.0,4.0,,4.0,2.0,39.0,No,Travel_Rarely,,5.0,4.0,Marketing,1.0,47,Female,2.0,Human Resources,,21050.0,0.0,Y,20.0,8.0,0.0,19.0,3.0,18.0,3.0,7
7.455297858098889,12.0,,4.0,2.0,2.0,3.0,36.0,No,,Research & Development,5.0,4.0,Life Sciences,1.0,48,Male,1.0,Sales Executive,Married,85780.0,7.0,Y,21.0,,0.0,11.0,,9.0,0.0,8
6.358520749665278,22.0,3.0,4.0,4.0,,2.0,32.0,No,Travel_Rarely,Sales,2.0,3.0,Marketing,,49,Male,2.0,Laboratory Technician,Married,27060.0,1.0,,21.0,8.0,,13.0,4.0,13.0,4.0,8
6.3239547077197225,21.0,2.0,3.0,,2.0,3.0,38.0,No,Travel_Rarely,Research & Development,,2.0,Life Sciences,1.0,50,Female,3.0,Research Scientist,Married,63840.0,3.0,Y,19.0,,2.0,19.0,4.0,10.0,0.0,1
10.589165551093055,,,3.0,4.0,3.0,3.0,58.0,No,Non-Travel,Research & Development,2.0,3.0,Life Sciences,1.0,51,Male,2.0,Manufacturing Director,Divorced,,2.0,,,,2.0,12.0,3.0,,,2
8.685874609549167,12.0,2.0,3.0,3.0,,3.0,,No,Travel_Rarely,Research & Development,,,Technical Degree,1.0,52,Female,3.0,Research Scientist,Married,99070.0,0.0,Y,13.0,8.0,1.0,6.0,3.0,5.0,0.0,3
6.557103971441111,10.0,3.0,4.0,1.0,1.0,3.0,31.0,No,Travel_Rarely,Sales,7.0,4.0,Marketing,,53,,2.0,Sales Executive,Married,132250.0,3.0,Y,21.0,8.0,,9.0,2.0,2.0,1.0,0
,13.0,3.0,3.0,1.0,1.0,3.0,45.0,No,Travel_Frequently,Research & Development,3.0,1.0,Medical,,54,Female,1.0,Sales Executive,Divorced,35400.0,,Y,13.0,,0.0,24.0,6.0,24.0,9.0,11
8.43789045069139,5.0,,,3.0,,1.0,31.0,No,Travel_Rarely,Sales,16.0,4.0,Marketing,1.0,55,Female,2.0,Research Scientist,Divorced,28040.0,0.0,Y,19.0,8.0,,,0.0,2.0,2.0,2
6.457864792503333,,3.0,3.0,4.0,2.0,3.0,33.0,No,Travel_Frequently,Research & Development,9.0,3.0,Life Sciences,,56,Male,4.0,Research Director,Married,193920.0,6.0,Y,12.0,8.0,1.0,12.0,3.0,10.0,8.0,8
10.80961624274861,4.0,,4.0,,1.0,,39.0,No,Travel_Rarely,Sales,1.0,4.0,Life Sciences,1.0,57,Male,,,Married,196650.0,1.0,Y,,8.0,1.0,21.0,6.0,21.0,11.0,10
7.007448683623333,22.0,,3.0,,4.0,3.0,43.0,No,Travel_Frequently,Research & Development,7.0,4.0,Medical,1.0,58,Male,,,Single,,,,15.0,8.0,,,2.0,,1.0,7
,6.0,3.0,4.0,,3.0,3.0,49.0,No,Travel_Rarely,Research & Development,1.0,,Life Sciences,1.0,59,Male,3.0,Manufacturing Director,Single,73140.0,7.0,Y,22.0,,0.0,25.0,2.0,7.0,0.0,7
10.45810910307889,,,4.0,3.0,2.0,,27.0,No,Travel_Rarely,Research & Development,15.0,4.0,Medical,1.0,61,Male,,Research Scientist,Single,39020.0,1.0,Y,22.0,8.0,0.0,4.0,2.0,4.0,1.0,2
10.074638554216667,10.0,,3.0,3.0,2.0,3.0,32.0,No,,Research & Development,1.0,3.0,Life Sciences,1.0,62,Male,,Research Scientist,Married,,1.0,Y,11.0,,1.0,13.0,6.0,13.0,,9
9.341363230700555,18.0,4.0,3.0,,3.0,3.0,27.0,No,Travel_Rarely,,,2.0,Medical,1.0,63,Female,4.0,Research Director,Single,,1.0,Y,12.0,8.0,2.0,5.0,5.0,5.0,0.0,4
6.447809013833056,6.0,4.0,3.0,4.0,4.0,3.0,31.0,No,Travel_Rarely,Sales,24.0,3.0,Life Sciences,1.0,64,Male,2.0,Healthcare Representative,Divorced,10810.0,4.0,Y,11.0,8.0,,13.0,4.0,7.0,1.0,7
7.136569611780278,12.0,3.0,3.0,1.0,4.0,2.0,32.0,No,,Research & Development,7.0,3.0,Technical Degree,,65,Male,2.0,Healthcare Representative,Single,24720.0,,,13.0,,0.0,10.0,2.0,,0.0,7
,17.0,3.0,3.0,4.0,4.0,,30.0,No,,Research & Development,,3.0,Life Sciences,,67,,4.0,,Married,41970.0,1.0,,13.0,8.0,0.0,11.0,,10.0,1.0,9
6.025345827755277,22.0,2.0,3.0,3.0,3.0,3.0,31.0,No,Travel_Frequently,Research & Development,2.0,1.0,Life Sciences,1.0,68,Female,1.0,Manager,Married,97130.0,1.0,Y,,8.0,,10.0,5.0,10.0,8.0,9
5.5637918340025,21.0,3.0,3.0,,4.0,3.0,39.0,No,,Research & Development,19.0,4.0,Medical,1.0,69,Female,1.0,,Married,20620.0,,Y,,8.0,0.0,21.0,4.0,21.0,13.0,3
7.2128168228466665,7.0,3.0,3.0,,4.0,2.0,33.0,No,Travel_Frequently,Sales,4.0,2.0,Life Sciences,1.0,71,Male,4.0,Research Scientist,Single,47880.0,,,11.0,8.0,1.0,9.0,0.0,7.0,0.0,1
,6.0,4.0,4.0,4.0,3.0,3.0,47.0,No,Travel_Rarely,Research & Development,4.0,3.0,Life Sciences,1.0,72,,2.0,,Married,59060.0,4.0,Y,23.0,,0.0,,4.0,3.0,1.0,1
,,3.0,,,3.0,4.0,,No,Travel_Frequently,Research & Development,14.0,,Medical,1.0,73,Female,5.0,Research Director,Divorced,38860.0,1.0,Y,17.0,,,,2.0,9.0,0.0,0
8.643457161981111,18.0,3.0,3.0,3.0,2.0,,27.0,No,Non-Travel,Research & Development,2.0,3.0,Life Sciences,,74,Male,1.0,Research Director,Married,168230.0,0.0,Y,,8.0,0.0,6.0,3.0,,,4
5.681542838018611,17.0,3.0,3.0,4.0,3.0,2.0,54.0,No,Travel_Frequently,,1.0,,Life Sciences,1.0,75,,2.0,Research Scientist,Single,,3.0,Y,,8.0,,20.0,2.0,4.0,0.0,3
6.898489513609722,11.0,3.0,,3.0,1.0,2.0,43.0,No,Travel_Rarely,,7.0,2.0,Life Sciences,1.0,76,Female,2.0,Manager,Married,65000.0,,Y,23.0,8.0,0.0,10.0,3.0,1.0,0.0,0
6.900469656403334,7.0,3.0,3.0,,,3.0,45.0,No,,Sales,3.0,,Marketing,1.0,77,Female,1.0,Sales Executive,,171740.0,9.0,Y,14.0,,1.0,12.0,6.0,10.0,,8
,18.0,,3.0,2.0,4.0,2.0,40.0,No,,Research & Development,2.0,4.0,Other,1.0,78,Male,4.0,,Married,,2.0,,14.0,8.0,,6.0,,4.0,0.0,2
6.6295515394911115,10.0,3.0,4.0,2.0,4.0,3.0,29.0,No,Travel_Rarely,,8.0,3.0,Medical,,80,,3.0,Sales Representative,Single,,0.0,Y,,8.0,2.0,,3.0,,2.0,2
7.070961624274722,17.0,2.0,3.0,4.0,3.0,,30.0,No,Travel_Rarely,Research & Development,,,Life Sciences,1.0,81,Male,,Research Scientist,Divorced,,1.0,,12.0,8.0,2.0,10.0,2.0,10.0,1.0,2
5.957641677822222,5.0,2.0,,2.0,2.0,,,No,Travel_Rarely,Research & Development,11.0,2.0,Medical,1.0,82,Male,,Manager,,,1.0,Y,18.0,,,,2.0,8.0,0.0,7
5.687801204819166,,3.0,3.0,4.0,4.0,2.0,37.0,No,Travel_Rarely,Sales,1.0,4.0,Life Sciences,,83,,2.0,,Divorced,,7.0,Y,14.0,,0.0,8.0,4.0,6.0,,4
8.730585676037222,,3.0,,3.0,4.0,3.0,38.0,No,Travel_Rarely,Research & Development,28.0,4.0,Medical,1.0,84,,1.0,Laboratory Technician,Divorced,65830.0,0.0,Y,12.0,8.0,0.0,12.0,1.0,11.0,2.0,9
9.965590138330834,11.0,,3.0,3.0,4.0,,31.0,No,Travel_Rarely,,6.0,3.0,Medical,1.0,85,Female,3.0,Manager,,81030.0,1.0,Y,15.0,,1.0,11.0,5.0,11.0,4.0,10
8.219101963409166,5.0,3.0,3.0,4.0,2.0,3.0,29.0,No,Travel_Rarely,,3.0,4.0,Life Sciences,1.0,86,Male,3.0,Sales Executive,,39780.0,1.0,Y,11.0,8.0,0.0,7.0,0.0,7.0,,7
7.4036345381525,,,3.0,,,3.0,35.0,No,Travel_Rarely,Sales,,2.0,Technical Degree,1.0,87,Male,3.0,Manager,Single,25440.0,0.0,,13.0,8.0,1.0,17.0,3.0,,,13
6.762868139223333,12.0,2.0,4.0,3.0,4.0,2.0,23.0,No,Travel_Rarely,Research & Development,20.0,,Life Sciences,1.0,88,Male,1.0,Manufacturing Director,Divorced,53990.0,1.0,,23.0,8.0,0.0,4.0,2.0,4.0,0.0,2
9.29953145917,10.0,3.0,,4.0,2.0,3.0,41.0,No,Travel_Rarely,Research & Development,9.0,,Life Sciences,1.0,89,Female,1.0,Laboratory Technician,Single,54870.0,,,,,2.0,8.0,0.0,5.0,1.0,2
7.458285363676667,10.0,4.0,3.0,2.0,3.0,3.0,47.0,No,Travel_Frequently,,,3.0,Medical,,90,Female,,Laboratory Technician,Single,68340.0,3.0,Y,16.0,8.0,1.0,5.0,2.0,0.0,,0
5.981423471664167,12.0,1.0,4.0,1.0,4.0,3.0,42.0,No,Travel_Rarely,,3.0,,Life Sciences,1.0,91,Male,1.0,Manager,,10910.0,2.0,,22.0,8.0,,16.0,0.0,,,0
,16.0,2.0,4.0,4.0,3.0,2.0,29.0,No,Non-Travel,Sales,22.0,4.0,Marketing,1.0,92,Male,2.0,Human Resources,Married,,,Y,22.0,8.0,0.0,4.0,1.0,4.0,,2
8.08675256581861,21.0,2.0,,3.0,3.0,3.0,42.0,No,Travel_Rarely,Sales,7.0,4.0,Medical,1.0,93,,3.0,,Divorced,22260.0,,Y,,,1.0,4.0,3.0,,1.0,0
,18.0,,3.0,3.0,2.0,,32.0,No,Travel_Rarely,Research & Development,2.0,3.0,Medical,1.0,94,,2.0,Research Scientist,Married,,,Y,13.0,,0.0,,0.0,8.0,0.0,7
6.847280232039167,,2.0,3.0,,,,48.0,No,Travel_Rarely,,,4.0,Medical,,95,Male,,,Married,98540.0,3.0,Y,16.0,8.0,1.0,15.0,2.0,0.0,0.0,0
10.711529451137778,2.0,,3.0,3.0,1.0,3.0,37.0,No,Travel_Rarely,Research & Development,8.0,5.0,Technical Degree,1.0,96,Male,,Manufacturing Director,,54670.0,4.0,Y,12.0,8.0,0.0,,2.0,7.0,6.0,7
10.234273761713334,,3.0,,4.0,3.0,4.0,30.0,No,Non-Travel,Sales,25.0,4.0,Other,1.0,97,,1.0,Healthcare Representative,Married,53800.0,,Y,21.0,8.0,1.0,4.0,0.0,2.0,,2
5.849885095939166,6.0,,3.0,3.0,3.0,3.0,26.0,No,Travel_Rarely,,28.0,3.0,Medical,1.0,98,Female,5.0,Laboratory Technician,Married,51510.0,1.0,Y,,8.0,,8.0,,8.0,7.0,7
5.867603748326389,10.0,3.0,,1.0,4.0,3.0,42.0,No,Travel_Rarely,Sales,,2.0,Medical,1.0,99,Female,1.0,Laboratory Technician,Single,21330.0,3.0,,13.0,8.0,2.0,14.0,2.0,1.0,0.0,0
,17.0,1.0,4.0,4.0,4.0,3.0,36.0,No,Non-Travel,Human Resources,28.0,3.0,Human Resources,1.0,101,,2.0,Laboratory Technician,,24320.0,4.0,Y,22.0,8.0,0.0,7.0,4.0,1.0,0.0,0
6.791153502900277,,3.0,3.0,1.0,4.0,3.0,36.0,No,Travel_Frequently,Research & Development,6.0,,Life Sciences,1.0,102,Female,2.0,Research Scientist,Married,47710.0,4.0,Y,13.0,8.0,1.0,16.0,2.0,,1.0,12
5.971953369031667,14.0,1.0,3.0,4.0,,3.0,57.0,No,Travel_Rarely,Research & Development,21.0,4.0,Life Sciences,1.0,103,Male,5.0,Research Scientist,Married,191610.0,2.0,Y,18.0,8.0,,15.0,,,,2
7.606198125836666,16.0,3.0,3.0,4.0,3.0,,40.0,No,Travel_Rarely,Research & Development,8.0,3.0,Other,1.0,104,,2.0,Sales Executive,Married,50870.0,3.0,Y,14.0,8.0,,,3.0,7.0,1.0,7
7.344952030343333,20.0,1.0,,1.0,4.0,2.0,21.0,No,Non-Travel,Research & Development,1.0,,Life Sciences,1.0,105,Female,2.0,,Single,,1.0,Y,,,,3.0,2.0,,2.0,2
7.4154562695225,,4.0,3.0,3.0,,3.0,37.0,No,Travel_Rarely,Research & Development,5.0,3.0,Life Sciences,1.0,107,Male,,Research Scientist,Married,,6.0,Y,,8.0,0.0,17.0,3.0,5.0,0.0,3
5.588887773315278,21.0,,3.0,3.0,,4.0,,No,Non-Travel,,2.0,,Marketing,1.0,108,Female,,Laboratory Technician,Married,30650.0,,Y,11.0,8.0,0.0,,,1.0,0.0,0
